id,zip,lat,log,flag,city,city_slug,state_id,state,state_slug
298,1230,42.1847,-73.3437,NULL,Great Barrington,great-barrington,MA,Massachusetts,massachusetts
299,1235,42.4298,-73.0724,NULL,Hinsdale,hinsdale,MA,Massachusetts,massachusetts
300,1236,42.2666,-73.3767,NULL,Housatonic,housatonic,MA,Massachusetts,massachusetts
301,1237,42.5497,-73.2626,NULL,Lanesborough,lanesborough,MA,Massachusetts,massachusetts
302,1238,42.2952,-73.2289,NULL,Lee,lee,MA,Massachusetts,massachusetts
303,1240,42.3721,-73.2764,NULL,Lenox,lenox,MA,Massachusetts,massachusetts
304,1242,42.3333,-73.2492,NULL,Lenox Dale,lenox-dale,MA,Massachusetts,massachusetts
305,1243,42.3515,-73.0232,NULL,Middlefield,middlefield,MA,Massachusetts,massachusetts
306,1244,42.1161,-73.2627,NULL,Mill River,mill-river,MA,Massachusetts,massachusetts
307,1245,42.1881,-73.2189,NULL,Monterey,monterey,MA,Massachusetts,massachusetts
308,1247,42.6955,-73.0799,NULL,North Adams,north-adams,MA,Massachusetts,massachusetts
309,1252,42.2003,-73.4553,NULL,North Egremont,north-egremont,MA,Massachusetts,massachusetts
310,1253,42.2118,-73.1161,NULL,Otis,otis,MA,Massachusetts,massachusetts
311,1254,42.3798,-73.3655,NULL,Richmond,richmond,MA,Massachusetts,massachusetts
312,1255,42.1083,-73.1229,NULL,Sandisfield,sandisfield,MA,Massachusetts,massachusetts
313,1256,42.5963,-73.0196,NULL,Savoy,savoy,MA,Massachusetts,massachusetts
314,1257,42.097,-73.3689,NULL,Sheffield,sheffield,MA,Massachusetts,massachusetts
315,1258,42.1026,-73.4617,NULL,South Egremont,south-egremont,MA,Massachusetts,massachusetts
316,1259,42.0755,-73.2357,NULL,Southfield,southfield,MA,Massachusetts,massachusetts
317,1260,42.2959,-73.3452,NULL,South Lee,south-lee,MA,Massachusetts,massachusetts
318,1262,42.2935,-73.3177,NULL,Stockbridge,stockbridge,MA,Massachusetts,massachusetts
319,1263,42.2966,-73.3177,NULL,Stockbridge,stockbridge,MA,Massachusetts,massachusetts
320,1264,42.2341,-73.199,NULL,Tyringham,tyringham,MA,Massachusetts,massachusetts
321,1266,42.308,-73.3841,NULL,West Stockbridge,west-stockbridge,MA,Massachusetts,massachusetts
322,1267,42.672,-73.239,NULL,Williamstown,williamstown,MA,Massachusetts,massachusetts
323,1270,42.5149,-73.0412,NULL,Windsor,windsor,MA,Massachusetts,massachusetts
324,1301,42.624,-72.604,NULL,Greenfield,greenfield,MA,Massachusetts,massachusetts
325,1302,42.6817,-72.8161,NULL,Greenfield,greenfield,MA,Massachusetts,massachusetts
326,1330,42.5138,-72.8139,NULL,Ashfield,ashfield,MA,Massachusetts,massachusetts
327,1331,42.5673,-72.1829,NULL,Athol,athol,MA,Massachusetts,massachusetts
328,1337,42.6951,-72.5772,NULL,Bernardston,bernardston,MA,Massachusetts,massachusetts
329,1338,42.5736,-72.8214,NULL,Buckland,buckland,MA,Massachusetts,massachusetts
330,1339,42.608,-72.8901,NULL,Charlemont,charlemont,MA,Massachusetts,massachusetts
331,1340,42.6833,-72.7185,NULL,Colrain,colrain,MA,Massachusetts,massachusetts
332,1341,42.5045,-72.7051,NULL,Conway,conway,MA,Massachusetts,massachusetts
333,1342,42.5445,-72.6059,NULL,Deerfield,deerfield,MA,Massachusetts,massachusetts
334,1343,42.6544,-72.9811,NULL,Drury,drury,MA,Massachusetts,massachusetts
335,1344,42.6078,-72.4288,NULL,Erving,erving,MA,Massachusetts,massachusetts
336,1346,42.6889,-72.8175,NULL,Heath,heath,MA,Massachusetts,massachusetts
337,1347,42.5614,-72.517,NULL,Lake Pleasant,lake-pleasant,MA,Massachusetts,massachusetts
338,1349,42.5727,-72.4833,NULL,Millers Falls,millers-falls,MA,Massachusetts,massachusetts
339,1350,42.7226,-72.9824,NULL,Monroe Bridge,monroe-bridge,MA,Massachusetts,massachusetts
340,1351,42.5429,-72.5191,NULL,Montague,montague,MA,Massachusetts,massachusetts
341,1354,42.6338,-72.5111,NULL,Gill,gill,MA,Massachusetts,massachusetts
342,1355,42.4529,-72.3305,NULL,New Salem,new-salem,MA,Massachusetts,massachusetts
343,1360,42.6758,-72.446,NULL,Northfield,northfield,MA,Massachusetts,massachusetts
344,1364,42.6129,-72.2924,NULL,Orange,orange,MA,Massachusetts,massachusetts
345,1366,42.4805,-72.1878,NULL,Petersham,petersham,MA,Massachusetts,massachusetts
346,1367,42.6958,-72.9118,NULL,Rowe,rowe,MA,Massachusetts,massachusetts
347,1368,42.6808,-72.186,NULL,Royalston,royalston,MA,Massachusetts,massachusetts
348,1370,42.5966,-72.7286,NULL,Shelburne Falls,shelburne-falls,MA,Massachusetts,massachusetts
349,1373,42.4729,-72.6156,NULL,South Deerfield,south-deerfield,MA,Massachusetts,massachusetts
350,1375,42.4651,-72.5546,NULL,Sunderland,sunderland,MA,Massachusetts,massachusetts
351,1376,42.5954,-72.5557,NULL,Turners Falls,turners-falls,MA,Massachusetts,massachusetts
352,1378,42.6748,-72.3458,NULL,Warwick,warwick,MA,Massachusetts,massachusetts
353,1379,42.5528,-72.4025,NULL,Wendell,wendell,MA,Massachusetts,massachusetts
354,1380,42.5513,-72.3971,NULL,Wendell Depot,wendell-depot,MA,Massachusetts,massachusetts
355,1420,42.5858,-71.8166,NULL,Fitchburg,fitchburg,MA,Massachusetts,massachusetts
356,1430,42.6602,-71.9237,NULL,Ashburnham,ashburnham,MA,Massachusetts,massachusetts
357,1431,42.6765,-71.8232,NULL,Ashby,ashby,MA,Massachusetts,massachusetts
358,1432,42.5647,-71.5714,NULL,Ayer,ayer,MA,Massachusetts,massachusetts
359,1436,42.6055,-72.0885,NULL,Baldwinville,baldwinville,MA,Massachusetts,massachusetts
360,1438,42.5618,-72.0317,NULL,East Templeton,east-templeton,MA,Massachusetts,massachusetts
361,1440,42.5874,-71.9865,NULL,Gardner,gardner,MA,Massachusetts,massachusetts
362,1441,42.5841,-71.9862,NULL,Westminster,westminster,MA,Massachusetts,massachusetts
363,1450,42.6137,-71.5614,NULL,Groton,groton,MA,Massachusetts,massachusetts
364,1451,42.5012,-71.5738,NULL,Harvard,harvard,MA,Massachusetts,massachusetts
365,1452,42.4838,-72.0051,NULL,Hubbardston,hubbardston,MA,Massachusetts,massachusetts
366,1453,42.5186,-71.7614,NULL,Leominster,leominster,MA,Massachusetts,massachusetts
367,1460,42.535,-71.4891,NULL,Littleton,littleton,MA,Massachusetts,massachusetts
368,1462,42.5897,-71.7199,NULL,Lunenburg,lunenburg,MA,Massachusetts,massachusetts
369,1463,42.6713,-71.6043,NULL,Pepperell,pepperell,MA,Massachusetts,massachusetts
370,1464,42.5734,-71.6484,NULL,Shirley,shirley,MA,Massachusetts,massachusetts
371,1467,42.4878,-71.6173,NULL,Still River,still-river,MA,Massachusetts,massachusetts
372,1468,42.5521,-72.0689,NULL,Templeton,templeton,MA,Massachusetts,massachusetts
373,1469,42.6667,-71.694,NULL,Townsend,townsend,MA,Massachusetts,massachusetts
374,1470,42.6064,-71.5715,NULL,Groton,groton,MA,Massachusetts,massachusetts
375,1471,42.6064,-71.5715,NULL,Groton,groton,MA,Massachusetts,massachusetts
376,1472,42.6149,-71.6225,NULL,West Groton,west-groton,MA,Massachusetts,massachusetts
377,1473,42.5512,-71.9026,NULL,Westminster,westminster,MA,Massachusetts,massachusetts
378,1474,42.6678,-71.7522,NULL,West Townsend,west-townsend,MA,Massachusetts,massachusetts
379,1475,42.6667,-72.049,NULL,Winchendon,winchendon,MA,Massachusetts,massachusetts
380,1477,42.364807,-71.896868,NULL,Winchendon Springs,winchendon-springs,MA,Massachusetts,massachusetts
381,1501,42.1972,-71.8453,NULL,Auburn,auburn,MA,Massachusetts,massachusetts
382,1503,42.3838,-71.6355,NULL,Berlin,berlin,MA,Massachusetts,massachusetts
383,1504,42.0399,-71.5311,NULL,Blackstone,blackstone,MA,Massachusetts,massachusetts
384,1505,42.3563,-71.7212,NULL,Boylston,boylston,MA,Massachusetts,massachusetts
385,1506,42.1936,-72.1045,NULL,Brookfield,brookfield,MA,Massachusetts,massachusetts
386,1507,42.1351,-71.968,NULL,Charlton,charlton,MA,Massachusetts,massachusetts
387,1508,42.147,-71.9888,NULL,Charlton City,charlton-city,MA,Massachusetts,massachusetts
388,1509,42.1338,-71.9689,NULL,Charlton Depot,charlton-depot,MA,Massachusetts,massachusetts
389,1510,42.4119,-71.6888,NULL,Clinton,clinton,MA,Massachusetts,massachusetts
390,1515,42.2032,-72.0467,NULL,East Brookfield,east-brookfield,MA,Massachusetts,massachusetts
391,1516,42.0528,-71.7509,NULL,Douglas,douglas,MA,Massachusetts,massachusetts
392,1517,42.364807,-71.896868,NULL,East Princeton,east-princeton,MA,Massachusetts,massachusetts
393,1518,42.1235,-72.1186,NULL,Fiskdale,fiskdale,MA,Massachusetts,massachusetts
394,1519,42.201,-71.6801,NULL,Grafton,grafton,MA,Massachusetts,massachusetts
395,1520,42.3354,-71.8528,NULL,Holden,holden,MA,Massachusetts,massachusetts
396,1521,42.0601,-72.166,NULL,Holland,holland,MA,Massachusetts,massachusetts
397,1522,42.3814,-71.8691,NULL,Jefferson,jefferson,MA,Massachusetts,massachusetts
398,1523,42.4797,-71.6785,NULL,Lancaster,lancaster,MA,Massachusetts,massachusetts
399,1524,42.2492,-71.9198,NULL,Leicester,leicester,MA,Massachusetts,massachusetts
400,1525,42.1068,-71.6324,NULL,Linwood,linwood,MA,Massachusetts,massachusetts
401,1526,42.1256,-71.76,NULL,Manchaug,manchaug,MA,Massachusetts,massachusetts
402,1527,42.1922,-71.7742,NULL,Millbury,millbury,MA,Massachusetts,massachusetts
403,1529,42.039,-71.5775,NULL,Millville,millville,MA,Massachusetts,massachusetts
404,1531,42.3193,-72.128,NULL,New Braintree,new-braintree,MA,Massachusetts,massachusetts
405,1532,42.3231,-71.6462,NULL,Northborough,northborough,MA,Massachusetts,massachusetts
406,1534,42.1404,-71.6429,NULL,Northbridge,northbridge,MA,Massachusetts,massachusetts
407,1535,42.2695,-72.0779,NULL,North Brookfield,north-brookfield,MA,Massachusetts,massachusetts
408,1536,42.2324,-71.691,NULL,North Grafton,north-grafton,MA,Massachusetts,massachusetts
409,1537,42.1616,-71.8915,NULL,North Oxford,north-oxford,MA,Massachusetts,massachusetts
410,1538,42.0897,-71.6421,NULL,North Uxbridge,north-uxbridge,MA,Massachusetts,massachusetts
411,1540,42.1163,-71.8573,NULL,Oxford,oxford,MA,Massachusetts,massachusetts
412,1541,42.4565,-71.8813,NULL,Princeton,princeton,MA,Massachusetts,massachusetts
413,1542,42.2019,-71.9108,NULL,Rochdale,rochdale,MA,Massachusetts,massachusetts
414,1543,42.3848,-71.9673,NULL,Rutland,rutland,MA,Massachusetts,massachusetts
415,1545,42.2843,-71.7155,NULL,Shrewsbury,shrewsbury,MA,Massachusetts,massachusetts
416,1546,42.3,-71.7167,NULL,Shrewsbury,shrewsbury,MA,Massachusetts,massachusetts
417,1550,42.0604,-72.0338,NULL,Southbridge,southbridge,MA,Massachusetts,massachusetts
418,1560,42.175,-71.6775,NULL,South Grafton,south-grafton,MA,Massachusetts,massachusetts
419,1561,42.444,-71.6855,NULL,South Lancaster,south-lancaster,MA,Massachusetts,massachusetts
420,1562,42.2471,-71.9919,NULL,Spencer,spencer,MA,Massachusetts,massachusetts
421,1564,42.4412,-71.773,NULL,Sterling,sterling,MA,Massachusetts,massachusetts
422,1566,42.1024,-72.0812,NULL,Sturbridge,sturbridge,MA,Massachusetts,massachusetts
423,1568,42.177,-71.6046,NULL,Upton,upton,MA,Massachusetts,massachusetts
424,1569,42.0587,-71.6371,NULL,Uxbridge,uxbridge,MA,Massachusetts,massachusetts
425,1570,42.052,-71.8485,NULL,Webster,webster,MA,Massachusetts,massachusetts
426,1571,42.055,-71.9352,NULL,Dudley,dudley,MA,Massachusetts,massachusetts
427,1580,42.364807,-71.896868,NULL,Emc,emc,MA,Massachusetts,massachusetts
428,1581,42.2681,-71.614,NULL,Westborough,westborough,MA,Massachusetts,massachusetts
429,1582,42.364807,-71.896868,NULL,Westborough,westborough,MA,Massachusetts,massachusetts
430,1583,42.3702,-71.785,NULL,West Boylston,west-boylston,MA,Massachusetts,massachusetts
431,1585,42.2415,-72.1619,NULL,West Brookfield,west-brookfield,MA,Massachusetts,massachusetts
432,1586,42.1902,-71.7628,NULL,West Millbury,west-millbury,MA,Massachusetts,massachusetts
433,1588,42.12,-71.6695,NULL,Whitinsville,whitinsville,MA,Massachusetts,massachusetts
434,1590,42.134,-71.7509,NULL,Sutton,sutton,MA,Massachusetts,massachusetts
435,1601,42.2696,-71.8089,NULL,Worcester,worcester,MA,Massachusetts,massachusetts
436,1602,42.2722,-71.8495,NULL,Worcester,worcester,MA,Massachusetts,massachusetts
437,1603,42.2441,-71.8444,NULL,Worcester,worcester,MA,Massachusetts,massachusetts
438,1604,42.2515,-71.7677,NULL,Worcester,worcester,MA,Massachusetts,massachusetts
439,1605,42.2895,-71.7875,NULL,Worcester,worcester,MA,Massachusetts,massachusetts
440,1606,42.3144,-71.7956,NULL,Worcester,worcester,MA,Massachusetts,massachusetts
441,1607,42.2274,-71.7887,NULL,Worcester,worcester,MA,Massachusetts,massachusetts
442,1608,42.2619,-71.8016,NULL,Worcester,worcester,MA,Massachusetts,massachusetts
443,1609,42.2864,-71.829,NULL,Worcester,worcester,MA,Massachusetts,massachusetts
444,1610,42.2467,-71.8096,NULL,Worcester,worcester,MA,Massachusetts,massachusetts
445,1611,42.2383,-71.8772,NULL,Cherry Valley,cherry-valley,MA,Massachusetts,massachusetts
446,1612,42.3104,-71.9308,NULL,Paxton,paxton,MA,Massachusetts,massachusetts
447,1613,42.2696,-71.8089,NULL,Worcester,worcester,MA,Massachusetts,massachusetts
448,1614,42.2696,-71.8089,NULL,Worcester,worcester,MA,Massachusetts,massachusetts
449,1615,42.2696,-71.8089,NULL,Worcester,worcester,MA,Massachusetts,massachusetts
450,1653,42.2696,-71.8089,NULL,Worcester,worcester,MA,Massachusetts,massachusetts
451,1654,42.364807,-71.896868,NULL,Worcester,worcester,MA,Massachusetts,massachusetts
452,1655,42.2539,-71.794,NULL,Worcester,worcester,MA,Massachusetts,massachusetts
453,1701,42.3217,-71.4382,NULL,Framingham,framingham,MA,Massachusetts,massachusetts
454,1702,42.2822,-71.4339,NULL,Framingham,framingham,MA,Massachusetts,massachusetts
455,1703,42.1902,-72.6898,NULL,Framingham,framingham,MA,Massachusetts,massachusetts
456,1704,42.3059,-71.4379,NULL,Framingham,framingham,MA,Massachusetts,massachusetts
457,1705,42.3059,-71.4379,NULL,Framingham,framingham,MA,Massachusetts,massachusetts
458,1718,42.5197,-71.4295,NULL,Acton,acton,MA,Massachusetts,massachusetts
459,1719,42.4884,-71.5178,NULL,Boxborough,boxborough,MA,Massachusetts,massachusetts
460,1720,42.4842,-71.4381,NULL,Acton,acton,MA,Massachusetts,massachusetts
461,1721,42.2573,-71.4687,NULL,Ashland,ashland,MA,Massachusetts,massachusetts
462,1730,42.4969,-71.2784,NULL,Bedford,bedford,MA,Massachusetts,massachusetts
463,1731,42.4567,-71.2795,NULL,Hanscom AFB,hanscom-afb,MA,Massachusetts,massachusetts
464,1740,42.4362,-71.6073,NULL,Bolton,bolton,MA,Massachusetts,massachusetts
465,1741,42.53,-71.3513,NULL,Carlisle,carlisle,MA,Massachusetts,massachusetts
466,1742,42.4623,-71.3643,NULL,Concord,concord,MA,Massachusetts,massachusetts
467,1745,42.2918,-71.5011,NULL,Fayville,fayville,MA,Massachusetts,massachusetts
468,1746,42.1977,-71.445,NULL,Holliston,holliston,MA,Massachusetts,massachusetts
469,1747,42.1248,-71.535,NULL,Hopedale,hopedale,MA,Massachusetts,massachusetts
470,1748,42.2255,-71.5378,NULL,Hopkinton,hopkinton,MA,Massachusetts,massachusetts
471,1749,42.3887,-71.5465,NULL,Hudson,hudson,MA,Massachusetts,massachusetts
472,1752,42.3494,-71.5468,NULL,Marlborough,marlborough,MA,Massachusetts,massachusetts
473,1754,42.4264,-71.4561,NULL,Maynard,maynard,MA,Massachusetts,massachusetts
474,1756,42.093,-71.5515,NULL,Mendon,mendon,MA,Massachusetts,massachusetts
475,1757,42.1568,-71.5191,NULL,Milford,milford,MA,Massachusetts,massachusetts
476,1760,42.2844,-71.3498,NULL,Natick,natick,MA,Massachusetts,massachusetts
477,1770,42.2342,-71.3753,NULL,Sherborn,sherborn,MA,Massachusetts,massachusetts
478,1772,42.3014,-71.5304,NULL,Southborough,southborough,MA,Massachusetts,massachusetts
479,1773,42.4252,-71.3104,NULL,Lincoln,lincoln,MA,Massachusetts,massachusetts
480,1775,42.4298,-71.5114,NULL,Stow,stow,MA,Massachusetts,massachusetts
481,1776,42.3847,-71.4234,NULL,Sudbury,sudbury,MA,Massachusetts,massachusetts
482,1778,42.3583,-71.3592,NULL,Wayland,wayland,MA,Massachusetts,massachusetts
483,1784,42.244,-71.5602,NULL,Woodville,woodville,MA,Massachusetts,massachusetts
484,1801,42.4869,-71.1543,NULL,Woburn,woburn,MA,Massachusetts,massachusetts
485,1803,42.5022,-71.2026,NULL,Burlington,burlington,MA,Massachusetts,massachusetts
486,1805,42.4847,-71.2044,NULL,Burlington,burlington,MA,Massachusetts,massachusetts
487,1807,42.446396,-71.459405,NULL,Woburn,woburn,MA,Massachusetts,massachusetts
488,1810,42.6465,-71.165,NULL,Andover,andover,MA,Massachusetts,massachusetts
489,1812,42.6553,-71.1431,NULL,Andover,andover,MA,Massachusetts,massachusetts
490,1813,42.4855,-71.1552,NULL,Woburn,woburn,MA,Massachusetts,massachusetts
491,1815,42.4855,-71.1552,NULL,Woburn,woburn,MA,Massachusetts,massachusetts
492,1821,42.5502,-71.2522,NULL,Billerica,billerica,MA,Massachusetts,massachusetts
493,1822,42.55,-71.2667,NULL,Billerica,billerica,MA,Massachusetts,massachusetts
494,1824,42.5911,-71.3556,NULL,Chelmsford,chelmsford,MA,Massachusetts,massachusetts
495,1826,42.6832,-71.3006,NULL,Dracut,dracut,MA,Massachusetts,massachusetts
496,1827,42.6764,-71.5005,NULL,Dunstable,dunstable,MA,Massachusetts,massachusetts
497,1830,42.7959,-71.0531,NULL,Haverhill,haverhill,MA,Massachusetts,massachusetts
498,1831,42.7843,-71.0862,NULL,Haverhill,haverhill,MA,Massachusetts,massachusetts
499,1832,42.791,-71.1313,NULL,Haverhill,haverhill,MA,Massachusetts,massachusetts
500,1833,42.724,-70.9821,NULL,Georgetown,georgetown,MA,Massachusetts,massachusetts
501,1834,42.752,-71.0148,NULL,Groveland,groveland,MA,Massachusetts,massachusetts
502,1835,42.7529,-71.0859,NULL,Haverhill,haverhill,MA,Massachusetts,massachusetts
503,1840,42.7069,-71.1603,NULL,Lawrence,lawrence,MA,Massachusetts,massachusetts
504,1841,42.7108,-71.1651,NULL,Lawrence,lawrence,MA,Massachusetts,massachusetts
505,1842,42.7099,-71.15,NULL,Lawrence,lawrence,MA,Massachusetts,massachusetts
506,1843,42.6898,-71.1611,NULL,Lawrence,lawrence,MA,Massachusetts,massachusetts
507,1844,42.734,-71.1889,NULL,Methuen,methuen,MA,Massachusetts,massachusetts
508,1845,42.6714,-71.0866,NULL,North Andover,north-andover,MA,Massachusetts,massachusetts
509,1850,42.6557,-71.3029,NULL,Lowell,lowell,MA,Massachusetts,massachusetts
510,1851,42.6281,-71.3356,NULL,Lowell,lowell,MA,Massachusetts,massachusetts
511,1852,42.6323,-71.2953,NULL,Lowell,lowell,MA,Massachusetts,massachusetts
512,1853,42.7621,-71.0884,NULL,Lowell,lowell,MA,Massachusetts,massachusetts
513,1854,42.6491,-71.348,NULL,Lowell,lowell,MA,Massachusetts,massachusetts
514,1860,42.8386,-71.0119,NULL,Merrimac,merrimac,MA,Massachusetts,massachusetts
515,1862,42.5749,-71.2934,NULL,North Billerica,north-billerica,MA,Massachusetts,massachusetts
516,1863,42.6324,-71.3906,NULL,North Chelmsford,north-chelmsford,MA,Massachusetts,massachusetts
517,1864,42.5815,-71.0875,NULL,North Reading,north-reading,MA,Massachusetts,massachusetts
518,1865,42.5341,-71.2673,NULL,Nutting Lake,nutting-lake,MA,Massachusetts,massachusetts
519,1866,42.5343,-71.2362,NULL,Pinehurst,pinehurst,MA,Massachusetts,massachusetts
520,1867,42.535,-71.1056,NULL,Reading,reading,MA,Massachusetts,massachusetts
521,1876,42.6122,-71.2275,NULL,Tewksbury,tewksbury,MA,Massachusetts,massachusetts
522,1879,42.6664,-71.4287,NULL,Tyngsboro,tyngsboro,MA,Massachusetts,massachusetts
523,1880,42.5023,-71.067,NULL,Wakefield,wakefield,MA,Massachusetts,massachusetts
524,1885,42.6452,-71.1308,NULL,West Boxford,west-boxford,MA,Massachusetts,massachusetts
525,1886,42.5864,-71.4401,NULL,Westford,westford,MA,Massachusetts,massachusetts
526,1887,42.561,-71.1654,NULL,Wilmington,wilmington,MA,Massachusetts,massachusetts
527,1888,42.4855,-71.1552,NULL,Woburn,woburn,MA,Massachusetts,massachusetts
528,1889,42.5667,-71.0667,NULL,North Reading,north-reading,MA,Massachusetts,massachusetts
529,1890,42.4518,-71.1463,NULL,Winchester,winchester,MA,Massachusetts,massachusetts
530,1899,42.6553,-71.1431,NULL,Andover,andover,MA,Massachusetts,massachusetts
531,1901,42.4609,-70.9465,NULL,Lynn,lynn,MA,Massachusetts,massachusetts
532,1902,42.4708,-70.9399,NULL,Lynn,lynn,MA,Massachusetts,massachusetts
533,1903,42.4622,-70.9452,NULL,Lynn,lynn,MA,Massachusetts,massachusetts
534,1904,42.4915,-70.9727,NULL,Lynn,lynn,MA,Massachusetts,massachusetts
535,1905,42.4662,-70.9759,NULL,Lynn,lynn,MA,Massachusetts,massachusetts
536,1906,42.468,-71.0145,NULL,Saugus,saugus,MA,Massachusetts,massachusetts
537,1907,42.4758,-70.9067,NULL,Swampscott,swampscott,MA,Massachusetts,massachusetts
538,1908,42.4293,-70.927,NULL,Nahant,nahant,MA,Massachusetts,massachusetts
539,1910,42.4742,-70.9625,NULL,Lynn,lynn,MA,Massachusetts,massachusetts
540,1913,42.853,-70.9446,NULL,Amesbury,amesbury,MA,Massachusetts,massachusetts
541,1915,42.5681,-70.8627,NULL,Beverly,beverly,MA,Massachusetts,massachusetts
542,1921,42.6815,-71.0189,NULL,Boxford,boxford,MA,Massachusetts,massachusetts
543,1922,42.7587,-70.9145,NULL,Byfield,byfield,MA,Massachusetts,massachusetts
544,1923,42.574,-70.9493,NULL,Danvers,danvers,MA,Massachusetts,massachusetts
545,1929,42.6346,-70.7771,NULL,Essex,essex,MA,Massachusetts,massachusetts
546,1930,42.6259,-70.6897,NULL,Gloucester,gloucester,MA,Massachusetts,massachusetts
547,1931,42.6243,-70.6667,NULL,Gloucester,gloucester,MA,Massachusetts,massachusetts
548,1936,42.6197,-70.8547,NULL,Hamilton,hamilton,MA,Massachusetts,massachusetts
549,1937,42.5857,-70.9842,NULL,Hathorne,hathorne,MA,Massachusetts,massachusetts
550,1938,42.6836,-70.8429,NULL,Ipswich,ipswich,MA,Massachusetts,massachusetts
551,1940,42.5346,-71.0375,NULL,Lynnfield,lynnfield,MA,Massachusetts,massachusetts
552,1944,42.5815,-70.7683,NULL,Manchester,manchester,MA,Massachusetts,massachusetts
553,1945,42.4991,-70.8637,NULL,Marblehead,marblehead,MA,Massachusetts,massachusetts
554,1949,42.6043,-71.0165,NULL,Middleton,middleton,MA,Massachusetts,massachusetts
555,1950,42.8124,-70.8879,NULL,Newburyport,newburyport,MA,Massachusetts,massachusetts
556,1951,42.778,-70.8498,NULL,Newbury,newbury,MA,Massachusetts,massachusetts
557,1952,42.8465,-70.8616,NULL,Salisbury,salisbury,MA,Massachusetts,massachusetts
558,1960,42.5337,-70.9722,NULL,Peabody,peabody,MA,Massachusetts,massachusetts
559,1961,42.5329,-70.9703,NULL,Peabody,peabody,MA,Massachusetts,massachusetts
